client_acc,client_loss,communication_time,compute_time,domain,global_acc,global_loss,mnist_acc,mnist_loss,mode,model,rank,round,round_time,svhn_acc,svhn_loss,total_time,usps_acc,usps_loss
0.17109375,2.254695770740509,0.0030109479994280264,3.918837358000019,svhn,0.14583333333333334,2.3156713562011717,0.117,2.339629165649414,mpi_async,lenet5,1,1,7.859418534000724,0.189,2.237195947647095,7.859418534000724,0.1315,2.370188955307007
0.17125,2.2571635603904725,0.004085389999090694,4.09393074000036,svhn,0.14583333333333334,2.301969997406006,0.117,2.326494848251343,mpi_async,lenet5,3,1,9.707869330999529,0.189,2.2369915256500246,9.707869330999529,0.1315,2.3424236183166505
0.1678125,2.2563403606414796,0.0035128730050928425,4.126786239998182,svhn,0.14583333333333334,2.311790728886922,0.117,2.3377983207702635,mpi_async,lenet5,2,1,11.957149262001622,0.189,2.236650712966919,11.957149262001622,0.1315,2.360923152923584
0.19046875,2.2395400333404543,0.0017770699996617623,3.7792583119990013,svhn,0.14583333333333334,2.311029335021973,0.117,2.3408220424652098,mpi_async,lenet5,1,2,13.512608615001227,0.189,2.235622087478638,13.512608615001227,0.1315,2.3566438751220704
0.3021875,1.9414953982830048,0.01630636100162519,14.67355865600257,usps,0.39166666666666666,3.8668692474365236,0.387,2.167314016342163,mpi_async,lenet5,8,2,16.188163833001454,0.102,8.345189975738526,16.188163833001454,0.686,1.0881037502288817
0.18223684210526317,2.2459835454037314,0.0021698319978895597,3.641641210000671,svhn,0.14583333333333334,2.314443265279134,0.117,2.341129861831665,mpi_async,lenet5,3,2,17.934978008001053,0.189,2.2349507331848146,17.934978008001053,0.1315,2.3672492008209227
0.1858377659574468,2.2418686202231872,0.0022888339990458917,5.009080694002478,svhn,0.14583333333333334,2.3104179840087893,0.117,2.338124599456787,mpi_async,lenet5,2,2,19.78838681400157,0.189,2.2367770957946775,19.78838681400157,0.1315,2.3563522567749025
0.2971875,1.939483659863472,0.01216019999992568,12.755242125000223,usps,0.37766666666666665,3.540006399154663,0.3075,2.8780385971069338,mpi_async,lenet5,9,2,22.326567105999857,0.114,6.813831497192383,22.326567105999857,0.7115,0.9281491031646728
0.29140625,1.9473373734951018,0.02143258199794218,13.811166817999037,usps,0.379,4.135333996136983,0.3595,2.352066858291626,mpi_async,lenet5,10,2,26.94750565999857,0.0985,8.931120738983154,26.94750565999857,0.679,1.1228143911361694
0.30140625,1.950533994436264,0.018721076994552277,12.779154556999856,usps,0.425,3.225197125752767,0.421,1.8236014671325684,mpi_async,lenet5,11,2,30.551038187000813,0.1015,7.052916900634766,30.551038187000813,0.7525,0.7990730094909668
0.18453125,2.242093620300293,0.0027239440023549832,4.579340066997247,svhn,0.14583333333333334,2.3005659656524657,0.117,2.32745746421814,mpi_async,lenet5,1,3,32.28001618499911,0.189,2.235098711013794,32.28001618499911,0.1315,2.339141721725464
0.19776785714285713,2.2301005806241716,0.0017572229990037158,3.0022462560009444,svhn,0.14583333333333334,2.3183658606211344,0.117,2.345811117172241,mpi_async,lenet5,2,3,33.89213123900117,0.189,2.236349922180176,33.89213123900117,0.1315,2.3729365425109865
0.19052933673469388,2.2402660579097513,0.0019020129984710366,3.8837591970004723,svhn,0.14583333333333334,2.3021594874064126,0.117,2.328198301315308,mpi_async,lenet5,3,3,35.653070571999706,0.189,2.235581659317017,35.653070571999706,0.1315,2.342698501586914
0.7725,0.6768987929821014,0.008993060990178492,2.5766569320039707,usps,0.43816666666666665,2.5532385075887043,0.4125,1.9847674531936645,mpi_async,lenet5,8,3,41.24199184299869,0.107,5.009439571380615,41.24199184299869,0.795,0.6655084981918334
